,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
714,Matt Duchene,31,NSH,C,78,34,0.55,0.55,1.10,0.44,0.49,2.92,42,41,83,34,131,49,77,1,6,56.8,48.5,8.3,8.1,1.9,10.0,6,1,5,16.7,duchema01
715,Matt Grzelcyk,28,BOS,D,73,8,0.05,0.27,0.33,0.10,0.33,1.62,4,19,23,7,75,8,48,3,22,60.1,40.7,19.4,1.0,4.8,5.8,0,,,,grzelma01
716,Matt Irwin,34,WSH,D,17,1,0.06,0.18,0.24,0.08,0.35,1.71,1,3,4,1,12,0,14,2,0,9.6,7.0,2.7,0.2,0.4,0.7,0,,,,irwinma01
717,Matt Kiersted,23,FLA,D,10,1,0.10,0.10,0.20,0.08,0.20,1.10,1,1,2,1,4,0,13,1,-8,6.2,7.3,-1.1,0.1,-0.4,-0.3,0,,,,kiersma01
718,Matt Luff,24,NSH,RW,23,2,0.13,0.13,0.26,0.10,0.17,1.13,3,3,6,2,10,0,7,0,3,5.6,9.6,-4.0,0.3,0.4,0.6,0,,,,luffma01
719,Matt Martin,32,NYI,LW,71,3,0.04,0.06,0.10,0.04,0.99,0.93,3,4,7,3,24,1,25,0,-2,26.4,28.3,-1.9,-1.3,1.1,-0.2,0,,,,martima02
720,Matt Murray,27,OTT,G,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,48,7,60,13,0,35.8,43.3,,0.0,0.0,3.5,0,,,,murrama02
721,Matt Roy,26,LAK,D,67,6,0.03,0.28,0.31,0.10,0.42,2.28,2,18,20,6,68,3,61,19,23,52.8,43.5,9.3,0.6,4.8,5.4,0,,,,royma04
722,Matt Tennyson,31,NSH,D,8,1,0.00,0.38,0.38,0.10,0.50,0.63,0,3,3,1,5,0,5,0,0,3.3,4.8,-1.5,0.2,0.2,0.4,0,,,,tennyma01
723,Matthew Beniers,19,SEA,C,10,3,0.30,0.60,0.90,0.32,0.00,1.80,3,6,9,3,11,4,8,0,-1,4.9,6.2,-1.3,0.7,0.2,0.9,1,0,1,0.0,beniema01
724,Matthew Highmore,25,VAN,LW,46,5,0.11,0.15,0.26,0.10,0.30,1.33,5,7,12,5,19,1,23,6,1,17.0,21.7,-4.7,0.0,0.7,0.8,0,,,,highmma01
725,Matthew Nieto,29,SJS,LW,70,6,0.09,0.16,0.24,0.09,0.27,1.17,6,10,16,6,26,0,53,7,-20,25.9,31.4,-5.5,-0.6,0.8,0.2,0,,,,nietoma01
726,Matthew Peca,28,STL,C,5,0,0.00,0.20,0.20,0.05,0.00,0.60,0,1,1,0,0,0,1,0,-1,1.5,0.7,0.7,0.0,0.0,0.0,0,,,,pecama01
727,Matthew Tkachuk,24,CGY,RW,82,40,0.51,0.76,1.27,0.49,0.83,3.09,41,59,100,38,147,39,51,0,57,71.8,42.9,28.8,10.1,3.5,13.7,4,1,3,25.0,tkachma01
728,Mattias Ekholm,31,NSH,D,76,10,0.08,0.33,0.41,0.13,0.58,1.91,6,24,30,10,86,7,98,33,14,54.4,57.7,-3.3,1.3,4.7,6.0,0,,,,ekholma01
729,Mattias Janmark,29,VEG,C,67,9,0.13,0.24,0.37,0.14,0.31,1.33,9,15,24,9,42,3,47,11,3,35.4,36.5,-1.1,0.7,1.1,1.8,0,,,,janmama02
730,Mattias Norlinder,21,MTL,D,6,0,0.00,0.17,0.17,0.05,0.33,0.33,0,1,1,0,3,0,1,0,2,2.5,3.7,-1.3,0.0,0.3,0.3,0,,,,norlima01
731,Mattias Samuelsson,21,BUF,D,42,3,0.00,0.24,0.24,0.07,0.38,1.05,0,9,9,2,37,0,60,13,-10,29.6,36.2,-6.6,-0.1,1.3,1.2,0,,,,samuema02
732,Max Comtois,23,ANA,LW,52,6,0.12,0.19,0.31,0.11,0.88,1.38,6,9,15,6,33,6,44,0,-17,23.3,29.9,-6.6,0.1,0.4,0.4,1,0,1,0.0,comtoma01
733,Max Domi,26,TOT,LW,72,13,0.15,0.39,0.54,0.19,0.76,1.44,11,27,38,13,57,6,41,0,10,37.6,46.2,-8.6,2.2,1.4,3.6,0,,,,domima01
733,Max Domi,26,CBJ,LW,53,11,0.17,0.43,0.60,0.21,0.70,1.45,9,22,31,11,45,6,37,0,2,26.4,38.1,-11.8,2.0,0.8,2.8,0,,,,domima01
733,Max Domi,26,CAR,LW,19,2,0.11,0.26,0.37,0.13,0.95,1.42,2,5,7,2,12,0,4,0,8,11.2,8.0,3.2,0.2,0.6,0.8,0,,,,domima01
734,Max Jones,23,ANA,LW,2,0,0.00,0.00,0.00,0.00,7.50,1.00,0,0,0,0,0,0,1,0,-1,0.3,0.6,-0.4,-0.1,0.0,-0.1,0,,,,jonesma03
735,Max McCormick,29,SEA,LW,10,0,0.00,0.00,0.00,0.00,1.00,0.80,0,0,0,0,2,0,1,0,1,2.3,2.0,0.3,-0.2,0.1,-0.1,0,,,,mccorma01
736,Max Pacioretty,33,VEG,LW,39,15,0.49,0.46,0.95,0.39,0.85,3.79,18,17,35,14,50,16,26,0,8,28.5,21.4,7.1,3.6,1.0,4.6,1,0,1,0.0,pacioma01
737,Maxim Mamin,27,FLA,C/RW,40,6,0.18,0.18,0.35,0.14,0.33,1.23,7,7,14,6,29,1,20,0,8,27.2,18.2,9.0,0.7,0.6,1.3,0,,,,maminma01
738,Maxime Lagace,29,TBL,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,6,0,10,1,,4.7,6.4,,0.0,0.0,-0.1,0,,,,lagacma01
739,Maxime Lajoie,24,CAR,D,5,0,0.00,0.00,0.00,0.00,0.00,1.20,0,0,0,0,3,0,1,0,2,3.4,2.5,0.9,-0.1,0.3,0.2,0,,,,lajoima01
740,Maxwell Willman,26,PHI,C,41,3,0.10,0.05,0.15,0.07,0.39,1.59,4,2,6,3,12,0,29,4,-13,17.0,19.6,-2.6,-0.4,0.2,-0.2,0,,,,willmma01
741,Michael Amadio,25,TOT,C,56,8,0.20,0.13,0.32,0.14,0.27,1.14,11,7,18,8,29,0,29,1,1,28.7,24.4,4.3,0.9,0.7,1.7,0,,,,amadimi01
741,Michael Amadio,25,VEG,C,53,8,0.21,0.13,0.34,0.15,0.28,1.17,11,7,18,8,28,0,29,1,0,27.6,23.1,4.6,1.0,0.7,1.7,1,0,1,0.0,amadimi01
741,Michael Amadio,25,TOR,C,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,1,0,0,0,1,1.0,1.4,-0.3,-0.1,0.1,0.0,0,,,,amadimi01
742,Michael Anderson,22,LAK,D,57,3,0.04,0.11,0.14,0.05,0.14,1.02,2,6,8,3,49,0,63,20,6,43.1,37.7,5.5,-0.4,3.0,2.6,0,,,,andermi02
743,Michael Bunting,26,TOR,LW,79,23,0.29,0.51,0.80,0.29,1.01,2.22,22,38,60,22,101,10,64,0,27,66.3,45.0,21.3,4.8,2.1,6.9,0,,,,buntimi01
744,Michael Carcone,25,ARI,F,21,3,0.19,0.10,0.29,0.13,0.67,1.71,4,2,6,3,7,0,15,0,-8,10.5,12.2,-1.7,0.2,0.0,0.3,0,,,,carcomi01
745,Michael Dal Colle,25,NYI,LW,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,1,0,0,0,1,0.5,0.9,-0.3,0.0,0.1,0.0,0,,,,dalcomi01
746,Michael Del Zotto,31,OTT,D,26,4,0.12,0.38,0.50,0.17,0.15,1.35,3,9,12,4,28,3,32,3,-4,17.4,17.3,0.2,1.0,0.9,1.9,0,,,,delzomi01
747,Michael Dipietro,22,VAN,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,3,1,,2.4,1.8,,0.0,0.0,-0.1,0,,,,dipiemi01
748,Michael Eyssimont,25,WPG,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.4,0.3,0.0,0.0,0.0,0.0,0,,,,eyssimi01
749,Michael Houser,29,BUF,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,9,3,4,2,,3.2,2.8,,0.0,0.0,0.7,0,,,,housemi01
750,Michael Hutchinson,31,TOR,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,3,0,6,1,0,3.2,3.2,,0.0,0.0,0.0,0,,,,hutchmi01
751,Michael McCarron,26,NSH,RW,51,6,0.14,0.14,0.27,0.11,1.37,1.00,7,7,14,6,24,1,20,7,10,16.5,20.0,-3.5,0.5,1.0,1.5,0,,,,mccarmi01
752,Michael McLeod,23,NJD,C,77,7,0.08,0.18,0.26,0.09,0.68,1.01,6,13,19,7,34,0,63,16,-13,26.7,34.8,-8.1,-0.3,0.7,0.4,0,,,,mcleomi01
753,Michael McNiven,24,MTL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,3,1,0,0.5,0.8,,0.0,0.0,-0.2,0,,,,mcnivmi01
754,Michael Pezzetta,23,MTL,C,51,4,0.10,0.12,0.22,0.09,1.59,0.96,5,6,11,4,16,0,23,0,-7,17.2,16.9,0.2,0.4,0.2,0.7,1,0,1,0.0,pezzemi01
755,Michael Raffl,33,DAL,LW,76,6,0.09,0.12,0.21,0.08,0.21,1.24,7,9,16,6,20,0,58,19,-19,30.1,35.5,-5.4,-0.9,0.8,-0.1,0,,,,rafflmi01
756,Michael Rasmussen,22,DET,C,80,11,0.19,0.15,0.34,0.14,0.83,1.60,15,11,26,11,46,6,82,17,-25,36.3,50.1,-13.8,0.8,0.5,1.3,0,,,,rasmumi01
757,Michael Sgarbossa,29,WSH,C,10,2,0.20,0.20,0.40,0.17,0.00,1.10,2,2,4,2,6,0,3,0,3,5.1,3.8,1.3,0.3,0.2,0.5,0,,,,sgarbmi01
758,Michael Stone,31,CGY,D,11,2,0.18,0.36,0.55,0.20,0.36,2.18,2,4,6,2,9,2,4,0,3,6.3,7.4,-1.1,0.5,0.6,1.1,0,,,,stonemi01
759,Michal Kempný,31,WSH,D,15,1,0.07,0.07,0.13,0.06,1.07,0.67,1,1,2,1,5,0,9,1,-3,7.4,8.0,-0.6,0.0,0.3,0.3,0,,,,kempnmi01
760,Mika Zibanejad,28,NYR,C,81,30,0.36,0.64,1.00,0.36,0.15,2.70,28,50,78,29,128,51,65,18,30,48.8,48.5,0.4,6.1,3.1,9.2,7,3,4,42.9,zibanmi01
761,Mikael Backlund,32,CGY,C,82,14,0.15,0.33,0.48,0.17,0.37,2.61,12,26,38,14,65,11,59,21,16,53.8,41.7,12.0,1.0,2.0,3.0,2,1,1,50.0,backlmi01
762,Mikael Granlund,29,NSH,C,80,20,0.14,0.66,0.80,0.25,0.41,1.46,11,50,61,20,115,50,94,20,-9,50.5,50.0,0.5,2.6,1.5,4.1,4,3,1,75.0,granlmi01
763,Mike Hardman,22,CHI,RW,21,1,0.00,0.10,0.10,0.03,0.52,0.57,0,2,2,1,5,0,11,0,-6,6.2,8.2,-2.0,-0.4,0.1,-0.3,0,,,,hardmmi01
764,Mike Hoffman,32,MTL,C/LW,67,14,0.22,0.30,0.52,0.20,0.48,2.30,15,19,34,13,55,18,61,0,-24,32.9,41.9,-9.0,1.7,0.5,2.2,3,1,2,33.3,hoffmmi02
765,Mike Matheson,27,PIT,D,74,11,0.15,0.27,0.42,0.15,0.45,1.89,11,19,30,11,75,4,59,0,12,63.6,57.2,6.4,2.3,3.8,6.1,0,,,,mathemi01
766,Mike Reilly,28,BOS,D,70,6,0.06,0.19,0.24,0.08,0.46,1.93,4,12,16,5,53,4,57,7,-1,61.4,40.0,21.4,0.4,3.1,3.4,0,,,,reillmi01
767,Mike Smith,39,EDM,G,28,0,0.00,0.04,0.04,0.01,0.21,0.04,0,1,1,0,95,17,74,18,0,65.4,56.0,,0.0,0.0,5.6,0,,,,smithmi01
768,Mike Vecchione,28,WSH,RW,1,0,0.00,0.00,0.00,0.00,0.00,3.00,0,0,0,0,0,0,1,0,-1,0.2,0.3,-0.2,0.0,0.0,0.0,0,,,,vecchmi01
769,Mikhail Maltsev,23,COL,LW,18,0,0.00,0.00,0.00,0.00,0.11,1.28,0,0,0,0,2,0,7,0,-5,5.3,6.7,-1.5,-0.4,-0.1,-0.5,0,,,,maltsmi01
770,Mikhail Sergachev,23,TBL,D,78,12,0.09,0.40,0.49,0.16,0.76,1.91,7,29,36,12,82,11,88,23,6,65.6,60.4,5.2,2.2,3.9,6.1,0,,,,sergami01
771,Mikko Koskinen,33,EDM,G,45,0,0.00,0.00,0.00,0.00,0.09,0.00,0,0,0,0,146,32,136,28,0,97.2,98.9,,0.0,0.0,7.1,0,,,,koskimi01
772,Mikko Rantanen,25,COL,RW,75,34,0.48,0.75,1.23,0.46,0.75,3.39,35,53,88,34,159,54,70,0,35,62.8,53.4,9.4,7.9,2.6,10.5,6,2,4,33.3,rantami01
773,Milan Lucic,33,CGY,LW,82,8,0.12,0.13,0.26,0.10,1.02,1.16,10,10,20,8,39,9,39,0,-9,33.5,32.3,1.2,0.2,0.7,0.9,0,,,,lucicmi01
774,Miles Wood,26,NJD,LW,3,0,0.00,0.00,0.00,0.00,1.33,0.67,0,0,0,0,0,0,2,0,-2,1.2,1.9,-0.7,-0.1,0.0,-0.1,0,,,,woodmi01
775,Miro Heiskanen,22,DAL,D,70,11,0.07,0.44,0.51,0.16,0.34,2.23,5,29,34,11,80,18,70,11,3,64.1,53.6,10.5,1.8,4.9,6.6,1,1,0,100.0,heiskmi01
776,Mitch Marner,24,TOR,RW,72,35,0.49,0.86,1.35,0.49,0.22,3.11,34,59,93,35,135,40,91,19,23,63.3,41.5,21.8,8.5,2.2,10.7,1,0,1,0.0,marnemi01
777,Mitchell Chaffee,24,MIN,F,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,0,0,0,1,0.3,0.3,0.1,0.0,0.0,0.0,0,,,,chaffmi01
778,Mitchell Stephens,24,DET,C,27,2,0.00,0.22,0.22,0.06,0.30,0.63,0,6,6,2,7,0,22,7,-8,7.5,14.1,-6.7,-0.3,0.1,-0.2,0,,,,stephmi01
779,Morgan Barron,23,TOT,C,27,2,0.07,0.11,0.19,0.07,0.30,1.22,2,3,5,2,6,0,10,0,-4,9.8,11.7,-1.9,-0.1,0.2,0.1,0,,,,barromo01
779,Morgan Barron,23,WPG,C,14,2,0.14,0.14,0.29,0.12,0.29,1.71,2,2,4,2,5,0,8,0,-3,7.1,6.8,0.2,0.2,0.1,0.2,0,,,,barromo01
779,Morgan Barron,23,NYR,C,13,0,0.00,0.08,0.08,0.02,0.31,0.69,0,1,1,0,1,0,2,0,-1,2.7,4.9,-2.1,-0.2,0.1,-0.1,0,,,,barromo01
780,Morgan Frost,22,PHI,C,55,6,0.09,0.20,0.29,0.10,0.25,1.55,5,10,15,5,28,8,31,0,-11,23.8,26.8,-3.0,-0.1,0.6,0.5,1,0,1,0.0,frostmo01
781,Morgan Geekie,23,SEA,C,73,8,0.10,0.21,0.30,0.11,0.25,1.33,7,14,21,8,34,7,43,0,-16,31.6,31.4,0.3,0.2,0.7,0.9,1,0,1,0.0,geekimo01
782,Morgan Rielly,27,TOR,D,82,21,0.12,0.71,0.83,0.26,0.49,2.70,10,55,65,20,157,48,105,12,16,81.9,66.4,15.5,5.1,4.3,9.4,0,,,,riellmo01
783,Moritz Seider,20,DET,D,82,15,0.09,0.52,0.61,0.19,0.41,2.28,7,41,48,15,112,31,118,28,-9,65.4,72.1,-6.7,3.2,3.5,6.7,0,,,,seidemo01
784,Nate Schmidt,30,WPG,D,77,10,0.05,0.36,0.42,0.13,0.13,1.52,4,27,31,10,75,16,68,5,-4,60.3,65.3,-5.0,1.6,2.8,4.4,0,,,,schmina01
785,Nate Thompson,37,PHI,C,33,1,0.03,0.06,0.09,0.03,0.94,0.70,1,2,3,1,8,0,33,10,-15,8.3,15.1,-6.7,-0.7,0.0,-0.7,0,,,,thompna01
786,Nathan Bastian,24,TOT,RW,72,8,0.17,0.08,0.25,0.11,0.90,1.35,12,6,18,8,47,18,43,2,-12,26.5,26.0,0.5,0.5,0.6,1.1,0,,,,bastina01
786,Nathan Bastian,24,NJD,RW,60,7,0.18,0.08,0.27,0.12,0.57,1.45,11,5,16,7,43,18,38,2,-11,22.1,22.7,-0.6,0.5,0.5,1.0,0,,,,bastina01
786,Nathan Bastian,24,SEA,RW,12,1,0.08,0.08,0.17,0.07,2.58,0.83,1,1,2,1,4,0,5,0,-1,4.4,3.3,1.0,0.0,0.1,0.1,0,,,,bastina01
787,Nathan Beaulieu,29,WPG,D,24,1,0.00,0.17,0.17,0.05,1.04,1.00,0,4,4,1,5,0,20,8,-7,5.2,10.1,-4.9,0.1,0.0,0.1,0,,,,beaulna01
788,Nathan MacKinnon,26,COL,C,65,32,0.49,0.86,1.35,0.50,0.65,4.60,31,53,84,31,124,37,65,0,22,54.8,49.9,4.9,7.7,2.0,9.7,5,1,4,20.0,mackina01
789,Nathan Smith,23,ARI,C,10,2,0.20,0.20,0.40,0.16,0.20,1.40,2,2,4,2,7,1,7,0,-1,6.0,6.9,-0.9,0.2,0.1,0.3,0,,,,smithna03
790,Nathan Walker,27,STL,C,30,5,0.27,0.13,0.40,0.18,0.07,1.27,8,4,12,5,15,0,14,0,1,16.2,10.2,6.0,0.9,0.4,1.3,0,,,,walkena01
791,Nazem Kadri,31,COL,C,71,31,0.39,0.83,1.23,0.43,1.00,3.48,27,56,83,30,123,48,64,2,13,48.7,39.9,8.7,7.2,1.7,8.9,4,1,3,25.0,kadrina01
792,Neal Pionk,26,WPG,D,77,10,0.04,0.40,0.44,0.13,0.60,1.82,3,29,32,10,90,19,78,12,5,63.3,65.8,-2.5,1.6,3.6,5.2,0,,,,pionkne01
793,Nic Dowd,31,WSH,C,64,9,0.16,0.22,0.38,0.15,0.69,1.41,10,13,23,9,37,1,38,12,10,33.5,26.3,7.2,0.8,1.3,2.2,0,,,,dowdni01
794,Nic Petan,26,VAN,C,18,1,0.00,0.11,0.11,0.03,0.22,1.17,0,2,2,1,3,1,4,0,-2,6.4,6.5,-0.1,-0.3,0.1,-0.2,1,0,1,0.0,petanni01
795,Nicholas Abruzzese,22,TOR,C,9,1,0.11,0.00,0.11,0.06,0.22,0.89,1,0,1,1,2,0,3,0,-1,3.5,3.2,0.2,-0.1,0.0,0.0,0,,,,abruzni01
796,Nicholas Merkley,24,SJS,RW,9,1,0.11,0.22,0.33,0.12,0.00,0.78,1,2,3,1,5,1,6,0,-2,4.2,3.8,0.4,0.1,0.1,0.2,0,,,,merklni01
797,Nicholas Robertson,20,TOR,LW,10,1,0.10,0.00,0.10,0.05,0.40,1.40,1,0,1,1,1,0,5,0,-4,2.8,4.0,-1.1,-0.1,-0.1,-0.1,0,,,,roberni01
798,Nick Bjugstad,29,MIN,C,57,5,0.12,0.11,0.23,0.10,0.35,1.42,7,6,13,5,24,2,24,0,-2,24.3,22.7,1.6,0.3,0.3,0.6,1,1,0,100.0,bjugsni01
799,Nick Blankenburg,23,CBJ,D,7,1,0.14,0.29,0.43,0.15,0.57,1.86,1,2,3,1,4,2,5,0,-3,4.8,5.6,-0.8,0.2,0.0,0.2,0,,,,blankni01
800,Nick Bonino,33,SJS,C,80,11,0.20,0.13,0.33,0.14,0.23,1.71,15,9,24,11,53,16,73,11,-25,30.0,42.2,-12.2,0.3,1.1,1.4,0,,,,boninni01
801,Nick Cousins,28,NSH,C,68,8,0.13,0.19,0.32,0.12,0.46,1.51,9,12,21,8,33,8,33,0,-8,29.2,32.1,-2.8,0.6,0.7,1.2,0,,,,cousini01
802,Nick Foligno,34,BOS,LW,64,4,0.03,0.17,0.20,0.06,0.95,1.55,2,10,12,4,20,6,32,5,-13,28.4,19.7,8.7,-0.8,0.5,-0.2,1,0,1,0.0,foligni01
803,Nick Holden,34,OTT,D,76,7,0.07,0.18,0.25,0.09,0.16,0.99,5,13,18,6,57,0,91,34,0,49.5,57.5,-8.0,0.5,3.7,4.2,0,,,,holdeni01
804,Nick Jensen,31,WSH,D,76,7,0.07,0.21,0.28,0.09,0.28,1.16,5,15,20,7,74,0,68,26,32,53.4,46.3,7.1,0.8,5.2,6.0,0,,,,jenseni02
805,Nick Leddy,30,TOT,D,75,7,0.04,0.28,0.32,0.10,0.29,0.95,3,20,23,7,67,11,91,5,-30,56.0,69.0,-13.0,0.6,1.1,1.7,0,,,,leddyni01
805,Nick Leddy,30,DET,D,55,5,0.02,0.27,0.29,0.08,0.29,0.95,1,14,15,4,43,6,74,4,-33,40.4,51.2,-10.7,0.2,0.2,0.4,0,,,,leddyni01
805,Nick Leddy,30,STL,D,20,3,0.10,0.30,0.40,0.13,0.30,0.95,2,6,8,3,24,5,17,1,3,15.6,17.9,-2.3,0.4,0.9,1.4,0,,,,leddyni01
806,Nick Paul,26,TOT,LW,80,13,0.20,0.20,0.40,0.16,0.49,2.08,16,16,32,13,43,2,77,22,-14,44.2,46.1,-1.9,1.0,1.2,2.2,0,,,,paulni01
806,Nick Paul,26,OTT,LW,59,8,0.19,0.12,0.31,0.14,0.37,2.22,11,7,18,8,28,2,59,15,-18,33.9,36.6,-2.7,0.0,0.7,0.7,0,,,,paulni01
806,Nick Paul,26,TBL,LW,21,5,0.24,0.43,0.67,0.24,0.81,1.67,5,9,14,5,15,0,18,7,4,10.3,9.5,0.8,1.0,0.4,1.5,0,,,,paulni01
807,Nick Ritchie,26,TOT,LW,57,9,0.21,0.19,0.40,0.17,0.75,1.63,12,11,23,10,34,9,38,0,-13,27.7,29.9,-2.2,1.4,0.3,1.6,0,,,,ritchni01
807,Nick Ritchie,26,TOR,LW,33,3,0.06,0.21,0.27,0.09,0.70,1.58,2,7,9,3,14,7,13,0,-6,17.2,15.2,2.0,-0.1,0.1,0.1,0,,,,ritchni01
807,Nick Ritchie,26,ARI,LW,24,6,0.42,0.17,0.58,0.27,0.83,1.71,10,4,14,7,20,2,25,0,-7,10.5,14.7,-4.2,1.4,0.1,1.5,0,,,,ritchni01
808,Nick Schmaltz,25,ARI,C,63,22,0.37,0.57,0.94,0.35,0.22,1.95,22,34,56,21,79,15,66,3,1,38.8,50.6,-11.8,4.7,1.4,6.1,4,1,3,25.0,schmani01
809,Nick Seeler,28,PHI,D,43,1,0.02,0.05,0.07,0.03,0.67,0.74,1,2,3,1,20,0,26,3,-3,18.1,24.5,-6.4,-0.3,1.0,0.7,0,,,,seeleni01
810,Nick Suzuki,22,MTL,C,82,22,0.26,0.49,0.74,0.27,0.37,2.27,20,38,58,21,90,28,106,15,-29,51.5,62.4,-10.9,3.3,0.9,4.2,3,1,2,33.3,suzukni01
811,Nicklas Bäckström,34,WSH,C,47,10,0.13,0.53,0.66,0.22,0.26,1.45,6,24,30,10,60,26,43,1,-8,24.6,28.5,-3.9,1.4,0.6,2.0,4,0,4,0.0,backsni02
812,Nico Daws,21,NJD,G,25,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,65,13,66,15,0,48.9,40.2,,0.0,0.0,2.5,0,,,,dawsni01
813,Nico Hischier,23,NJD,C,70,22,0.30,0.56,0.86,0.31,0.24,2.19,20,37,57,21,83,23,81,20,-1,48.2,38.6,9.6,4.1,1.5,5.6,1,0,1,0.0,hischni01
814,Nico Sturm,26,TOT,C,74,8,0.12,0.15,0.27,0.11,0.19,1.36,9,11,20,8,33,1,57,18,-7,31.5,30.4,1.1,0.4,0.4,0.7,0,,,,sturmni01
814,Nico Sturm,26,MIN,C,53,7,0.17,0.15,0.32,0.13,0.15,1.38,9,8,17,7,25,1,44,15,-5,22.5,21.2,1.3,0.8,0.2,1.0,0,,,,sturmni01
814,Nico Sturm,26,COL,C,21,1,0.00,0.14,0.14,0.04,0.29,1.33,0,3,3,1,8,0,13,3,-2,8.9,9.2,-0.3,-0.5,0.2,-0.3,0,,,,sturmni01
815,Nicolas Aubé-Kubel,25,TOT,RW,74,9,0.15,0.16,0.31,0.12,0.64,1.18,11,11,22,9,30,0,19,0,11,30.1,28.1,2.1,1.2,1.1,2.3,0,,,,aubekni01
815,Nicolas Aubé-Kubel,25,COL,RW,67,9,0.16,0.16,0.33,0.13,0.61,1.16,11,10,21,9,29,0,15,0,14,28.0,24.6,3.4,1.3,1.1,2.4,0,,,,aubekni01
815,Nicolas Aubé-Kubel,25,PHI,RW,7,0,0.00,0.14,0.14,0.04,0.86,1.29,0,1,1,0,1,0,4,0,-3,2.2,3.5,-1.3,-0.1,0.0,-0.1,0,,,,aubekni01
816,Nicolas Beaudin,22,CHI,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,1,0,-1,0.3,0.9,-0.6,0.0,0.0,-0.1,0,,,,beaudni01
817,Nicolas Deslauriers,30,TOT,LW,81,6,0.10,0.06,0.16,0.07,1.40,1.11,8,5,13,6,20,0,38,7,-11,27.2,33.0,-5.9,-0.5,0.7,0.2,0,,,,deslani01
817,Nicolas Deslauriers,30,ANA,LW,61,4,0.08,0.08,0.16,0.07,1.48,1.18,5,5,10,4,17,0,30,4,-9,22.0,25.3,-3.3,-0.5,0.6,0.1,0,,,,deslani01
817,Nicolas Deslauriers,30,MIN,LW,20,2,0.15,0.00,0.15,0.08,1.15,0.90,3,0,3,2,3,0,8,3,-2,5.2,7.8,-2.6,0.0,0.1,0.1,0,,,,deslani01
818,Nicolas Hague,23,VEG,D,52,5,0.08,0.19,0.27,0.10,0.73,2.23,4,9,13,5,53,1,56,10,6,38.7,36.3,2.4,0.6,2.3,2.9,0,,,,hagueni01
819,Nicolas Meloche,24,SJS,D,50,2,0.04,0.10,0.14,0.05,0.78,0.72,2,5,7,2,28,0,47,2,-17,27.2,35.5,-8.3,-0.2,1.2,1.0,0,,,,melocni01
820,Nicolas Roy,24,VEG,C,78,15,0.19,0.31,0.50,0.19,0.65,1.86,15,23,38,14,74,13,60,11,12,55.6,46.1,9.5,1.8,1.8,3.5,6,3,3,50.0,royni01
821,Nikita Kucherov,28,TBL,RW,47,25,0.53,0.94,1.47,0.54,0.47,3.32,24,42,66,25,95,38,56,0,1,39.3,34.9,4.4,6.4,1.0,7.4,1,0,1,0.0,kucheni01
822,Nikita Okhotyuk,21,NJD,D,5,1,0.20,0.20,0.40,0.16,0.40,1.00,1,1,2,1,3,0,5,0,-2,2.2,3.5,-1.2,0.2,0.0,0.2,0,,,,okhotni01
823,Nikita Zadorov,26,CGY,D,74,7,0.05,0.24,0.30,0.10,1.04,1.43,4,17,21,7,50,1,44,6,11,52.5,44.4,8.1,1.0,3.1,4.1,0,,,,zadorni01
824,Nikita Zaitsev,30,OTT,D,62,4,0.03,0.15,0.18,0.06,0.45,1.05,2,9,11,4,44,0,74,23,-7,39.9,48.9,-9.0,-0.2,2.4,2.2,0,,,,zaitsni01
825,Niko Mikkola,25,STL,D,54,4,0.06,0.19,0.24,0.08,1.02,1.07,3,9,12,4,42,0,57,9,-6,34.2,39.5,-5.4,0.4,1.1,1.5,0,,,,mikkoni01
826,Nikolaj Ehlers,25,WPG,LW,62,22,0.45,0.44,0.89,0.36,0.32,3.95,27,26,53,22,79,15,46,0,18,49.9,46.0,3.9,4.9,1.9,6.8,0,,,,ehlerni01
827,Nils Höglander,21,VAN,LW,60,8,0.17,0.13,0.30,0.13,0.40,2.20,10,8,18,8,28,4,30,0,-6,34.9,33.7,1.1,0.5,0.7,1.3,0,,,,hoglani01
828,Nils Lundkvist,21,NYR,D,25,1,0.04,0.12,0.16,0.05,0.00,1.28,1,3,4,1,15,2,10,1,4,11.7,15.7,-4.0,0.0,1.2,1.2,0,,,,lundkni01
